sentence_id	sent_id	chapter_id	n_tokens	target_idx	lemma_id	lemma	upos	cell	formation	form	unsandhied	corpus_freq	sentence_cloze	sentence_full	distractor_forms	n_distractors	drill_mode
35160	555838	8787	6	6	157809	śam	VERB	Pres.Ind.3.Sing.NonPass		śāmyati	śāmyati	1159	asāraṃ ninditaṃ heyam iti niścitya ___	asāraṃ ninditaṃ heyam iti niścitya śāmyati	śāmyanti|śāmyet|śāmyatu	3	mcq
77884	577125	9716	7	2	9366	saṃjaya	NOUN	Voc.Sing		saṃjaya	saṃjayaiḥ	1157	api ___ vaira agneḥ pravṛddhasya śama ambuṣu	api saṃjaya vaira agneḥ pravṛddhasya śama ambuṣu	saṃjayaḥ|saṃjayam|saṃjayena	3	mcq
77892	577133	9716	7	3	9366	saṃjaya	NOUN	Nom.Sing		saṃjayaḥ	saṃjayaḥ	1157	śrutvā etat ___ rājñaḥ prasanna madhurāḥ giraḥ	śrutvā etat saṃjayaḥ rājñaḥ prasanna madhurāḥ giraḥ	saṃjayaiḥ|saṃjayam|saṃjayena	3	mcq
77904	577145	9716	5	1	9366	saṃjaya	NOUN	Ins.Sing		saṃjayena	saṃjayena	1157	___ iti abhihite dharmasūnuḥ abhāṣata	saṃjayena iti abhihite dharmasūnuḥ abhāṣata	saṃjayaḥ|saṃjayaiḥ|saṃjayam	3	mcq
10503	464529	7331	7	3	26133	bhojana	NOUN	Acc.Sing		bhojanam	bhojanam	1154	tṛtīye snāna ___ seveta svādhyāyaṃ ca kurvīta	tṛtīye snāna bhojanam seveta svādhyāyaṃ ca kurvīta	bhojane|bhojanaiḥ|bhojanaḥ	3	mcq
10511	464537	7331	6	3	26133	bhojana	NOUN	Acc.Sing		bhojanam	bhojanam	1154	dvitīye snāna ___ kurvīta svādhyāyaṃ ca	dvitīye snāna bhojanam kurvīta svādhyāyaṃ ca	bhojane|bhojanaiḥ|bhojanaḥ	3	mcq
26519	708976	17580	7	7	26133	bhojana	NOUN	Nom.Sing		bhojanam	bhojanam	1154	unnidrako 'tinidro vā ati alpam ati ___	unnidrako 'tinidro vā ati alpam ati bhojanam	bhojane|bhojanaiḥ|bhojanāḥ	3	mcq
8716	75874	491	6	1	87781	jaya	NOUN	Nom.Sing		jayo	jayaḥ	1152	___ 'tha kuṭajaḥ śakro vatsako girimallikā	jayo 'tha kuṭajaḥ śakro vatsako girimallikā	jayam|jaye|jayāya	3	mcq
17859	633779	11138	9	1	87781	jaya	NOUN	Acc.Sing		jayam	jayam	1152	___ kṣetrāṇi sahasā ayam indra kṛṇvāno anyān adharānt sapatnān	jayam kṣetrāṇi sahasā ayam indra kṛṇvāno anyān adharānt sapatnān	jayaḥ|jaye|jayāya	3	mcq
27267	642610	10995	6	1	87781	jaya	NOUN	Nom.Sing		jayo	jayaḥ	1152	___ vairaṃ prasavati duḥkhaṃ śete parājitaḥ	jayo vairaṃ prasavati duḥkhaṃ śete parājitaḥ	jayam|jaye|jayāya	3	mcq
13598	646581	13074	8	2	159218	hṛṣ	VERB	Pres.Imp.3.Plur.NonPass		dharṣantāṃ	harṣantām	1147	ud ___ maghavann āyudhāny ut satvanāṃ māmakānāṃ manāṃsi	ud dharṣantāṃ maghavann āyudhāny ut satvanāṃ māmakānāṃ manāṃsi	hṛṣyati|hṛṣyanti|jaharṣa	3	mcq
13599	646582	13074	9	2	159218	hṛṣ	VERB	Pres.Imp.3.Plur.NonPass		dharṣantāṃ	harṣantām	1147	ud ___ vājināṃ vājināny ud vīrāṇāṃ jayatām etu ghoṣaḥ	ud dharṣantāṃ vājināṃ vājināny ud vīrāṇāṃ jayatām etu ghoṣaḥ	hṛṣyati|hṛṣyanti|jaharṣa	3	mcq
14172	647096	11277	7	2	121081	vyāghra	NOUN	Acc.Sing		vyāghraṃ	vyāghram	1147	enā ___ pariṣasvajānāḥ siṃhaṃ hinvanti mahate saubhagāya	enā vyāghraṃ pariṣasvajānāḥ siṃhaṃ hinvanti mahate saubhagāya	vyāghraiḥ|vyāghraḥ|vyāghrāḥ	3	mcq
14174	647098	11277	7	1	121081	vyāghra	NOUN	Nom.Sing		vyāghro	vyāghraḥ	1147	___ adhi vaiyāghre vi kramasva diśo mahīḥ	vyāghro adhi vaiyāghre vi kramasva diśo mahīḥ	vyāghraiḥ|vyāghram|vyāghrāḥ	3	mcq
14528	647414_1	11408	5	1	121081	vyāghra	NOUN	Nom.Sing		vyāghraḥ	vyāghraḥ	1147	___ śatrūn abhi tiṣṭha sarvān	vyāghraḥ śatrūn abhi tiṣṭha sarvān	vyāghraiḥ|vyāghram|vyāghrāḥ	3	mcq
18253	634148_1	10495	4	2	159218	hṛṣ	VERB	Pres.Imp.3.Plur.NonPass		harṣantām	harṣantām	1147	ud ___ maghavan vājināni	ud harṣantām maghavan vājināni	hṛṣyati|hṛṣyanti|jaharṣa	3	mcq
15805	648632_1	11041	8	1	96222	tanū	NOUN	Acc.Sing		tanvam	tanvam	1146	___ kaḥ asyāḥ tām veda yayā udakrāmat ekayā	tanvam kaḥ asyāḥ tām veda yayā udakrāmat ekayā	tanūḥ|tanvā|tanvaḥ	3	mcq
16576	649377	17508	8	4	96222	tanū	NOUN	Abl.Sing		tanvo	tanvaḥ	1146	sa ghā te ___ rapaḥ pratīcīnam apa vyayat	sa ghā te tanvo rapaḥ pratīcīnam apa vyayat	tanūḥ|tanvam|tanvā	3	mcq
17094	649897	17561	10	1	96222	tanū	NOUN	Nom.Sing		tanūs	tanūḥ	1146	___ te vājin tanvaṃ vahantī vāmam asmabhyaṃ dhātu śarma tubhyam	tanūs te vājin tanvaṃ vahantī vāmam asmabhyaṃ dhātu śarma tubhyam	tanvam|tanvā|tanvaḥ	3	mcq
1638	484037	7675	8	1	80320	lakṣmaṇa	NOUN	Nom.Sing		lakṣmaṇaḥ	lakṣmaṇaḥ	1145	___ sa guho rātrau cakratuḥ jāgaram hi tau	lakṣmaṇaḥ sa guho rātrau cakratuḥ jāgaram hi tau	lakṣmaṇam|lakṣmaṇaiḥ|lakṣmaṇena	3	mcq
1901	484300	7683	7	3	80320	lakṣmaṇa	NOUN	Ins.Sing		lakṣmaṇena	lakṣmaṇena	1145	hataḥ tvayā ___ deva ādeḥ kṣemam icchatā	hataḥ tvayā lakṣmaṇena deva ādeḥ kṣemam icchatā	lakṣmaṇaḥ|lakṣmaṇam|lakṣmaṇaiḥ	3	mcq
2354	484753	7694	7	1	94302	pārśva	NOUN	Abl.Sing		pārśvato	pārśvāt	1145	___ vihariṣyāmi iti evam prāptaś ca īśvarāt	pārśvato vihariṣyāmi iti evam prāptaś ca īśvarāt	pārśve|pārśvam|pārśvayoḥ	3	mcq
6881	652596_6	12095	7	2	94302	pārśva	NOUN	Nom.Sing		pārśvam	pārśvam	1145	dakṣiṇam ___ sa aṃsam adhvaryoḥ savyam upagātṝṇām	dakṣiṇam pārśvam sa aṃsam adhvaryoḥ savyam upagātṝṇām	pārśve|pārśvayoḥ|pārśvāt	3	mcq
22261	637930	11404	6	1	94302	pārśva	NOUN	Nom.Dual		pārśve	pārśve	1145	___ āstām anumatyā bhagasya āstām anūvṛjau	pārśve āstām anumatyā bhagasya āstām anūvṛjau	pārśvam|pārśvayoḥ|pārśvāt	3	mcq
78781	578022	9716	8	1	80320	lakṣmaṇa	NOUN	Nom.Sing		lakṣmaṇaḥ	lakṣmaṇaḥ	1145	___ te putraḥ ca bhrātā duḥśāsanaḥ ca te	lakṣmaṇaḥ te putraḥ ca bhrātā duḥśāsanaḥ ca te	lakṣmaṇam|lakṣmaṇaiḥ|lakṣmaṇena	3	mcq
290	590048	9741	7	2	46119	upāya	NOUN	Nom.Sing		upāyaḥ	upāyaḥ	1144	mokṣa ___ yogo jñānaṃ śraddhānaṃ caraṇa ātmakaḥ	mokṣa upāyaḥ yogo jñānaṃ śraddhānaṃ caraṇa ātmakaḥ	upāyam|upāyaiḥ|upāyena	3	mcq
1594	483993	7675	8	1	46119	upāya	NOUN	Acc.Sing		upāyaṃ	upāyam	1144	___ tu na paśyāmi bharato yena rājya bhāj	upāyaṃ tu na paśyāmi bharato yena rājya bhāj	upāyaḥ|upāyaiḥ|upāyena	3	mcq
10834	464861	7289	4	3	46119	upāya	NOUN	Nom.Plur		upāyāḥ	upāyāḥ	1144	teṣāṃ haraṇa ___ catvāriṃśat	teṣāṃ haraṇa upāyāḥ catvāriṃśat	upāyaḥ|upāyam|upāyaiḥ	3	mcq
1894	484293	7683	7	2	57770	ātmaja	NOUN	Nom.Sing		ātmajaḥ	ātmajaḥ	1143	brahma ___ pulastyo 'bhūt viśravāḥ tasya naikaṣī	brahma ātmajaḥ pulastyo 'bhūt viśravāḥ tasya naikaṣī	ātmajam|ātmajāḥ|ātmajaiḥ	3	mcq
2024	484423	7684	7	2	57770	ātmaja	NOUN	Nom.Sing		ātmajaḥ	ātmajaḥ	1143	aniruddha ___ vajro mārkaṇḍeyāt tu sarva vid	aniruddha ātmajaḥ vajro mārkaṇḍeyāt tu sarva vid	ātmajam|ātmajāḥ|ātmajaiḥ	3	mcq
9069	76227	491	8	1	57770	ātmaja	NOUN	Nom.Sing		ātmajaḥ	ātmajaḥ	1143	___ tanayaḥ sūnuḥ sutaḥ putraḥ striyāṃ tu amī	ātmajaḥ tanayaḥ sūnuḥ sutaḥ putraḥ striyāṃ tu amī	ātmajam|ātmajāḥ|ātmajaiḥ	3	mcq
53264	520223	15302	11	7	159985	āśri	VERB	Pres.Ind.3.Plur.NonPass		āśrayanta	āśrayante	1143	tatra sarvāraṇyakā nāma dvividhā dvividham āraṇyam ___ indrāvasiktā retovasiktāś ca iti	tatra sarvāraṇyakā nāma dvividhā dvividham āraṇyam āśrayanta indrāvasiktā retovasiktāś ca iti	āśrayet|āśraya|āśrayate	3	mcq
134434	547305	8371	11	5	159985	āśri	VERB	Pres.Ind.3.Plur.NonPass		āśrayanti	āśrayanti	1143	te ca arthavantam punar ___ hi arthaḥ hi loke puruṣasya bandhuḥ	te ca arthavantam punar āśrayanti hi arthaḥ hi loke puruṣasya bandhuḥ	āśrayet|āśraya|āśrayate	3	mcq
138459	490001_1	8180	11	4	159985	āśri	VERB	Pres.Opt.3.Sing.NonPass		āśrayet	āśrayet	1143	yam ca āryam ___ bhartavyaḥ tena kṣīṇaḥ api tena ca uttaraḥ	yam ca āryam āśrayet bhartavyaḥ tena kṣīṇaḥ api tena ca uttaraḥ	āśrayanti|āśraya|āśrayante	3	mcq
463	590221	9744	11	1	31528	abhra	NOUN	Nom.Sing		abhraṃ	abhram	1141	___ sura abhra uḍu marut pathaḥ 'mbaraṃ khaṃ viṣṇupadaṃ viyant nabhaḥ	abhraṃ sura abhra uḍu marut pathaḥ 'mbaraṃ khaṃ viṣṇupadaṃ viyant nabhaḥ	abhrasya|abhre|abhrāṇi	3	mcq
8067	75225	488	5	1	31528	abhra	NOUN	Nom.Sing		abhraṃ	abhram	1141	___ megho vārivāhaḥ stanayitnuḥ balāhakaḥ	abhraṃ megho vārivāhaḥ stanayitnuḥ balāhakaḥ	abhrasya|abhre|abhrāṇi	3	mcq
17011	649814	17556	9	1	31528	abhra	NOUN	Abl.Sing		abhrāj	abhrāt	1141	___ jātaṃ varṣāj jātam atha u jātaṃ divas pari	abhrāj jātaṃ varṣāj jātam atha u jātaṃ divas pari	abhram|abhrasya|abhre	3	mcq
22453	638122	11414	6	1	51687	cetas	NOUN	Nom.Sing		ceto	cetaḥ	1141	___ hṛdayaṃ yakṛn medhā vrataṃ purītat	ceto hṛdayaṃ yakṛn medhā vrataṃ purītat	cetasā|cetasaḥ|cetasi	3	mcq
35768	26772	277	7	3	51687	cetas	NOUN	Gen.Plur		cetasām	cetasām	1141	deha vāc ___ ceṣṭāḥ prāk śramād vinivartayet	deha vāc cetasām ceṣṭāḥ prāk śramād vinivartayet	cetasā|cetasaḥ|cetāḥ	3	mcq
37721	28917	2729	8	4	51687	cetas	NOUN	Nom.Sing		cetāḥ	cetāḥ	1141	ṛju upaviṣṭaḥ tad ___ vivṛta āsyaḥ tri paryayam	ṛju upaviṣṭaḥ tad cetāḥ vivṛta āsyaḥ tri paryayam	cetasā|cetasaḥ|cetasi	3	mcq
9825	67903	292	7	4	65186	yogin	NOUN	Nom.Sing		yogī	yogī	1139	mṛtyu mārga sthitaḥ ___ jñātvā karma samabhyaset	mṛtyu mārga sthitaḥ yogī jñātvā karma samabhyaset	yoginām|yoginaḥ|yogibhiḥ	3	mcq
35107	555785	8752	7	4	65186	yogin	NOUN	Nom.Sing		yogī	yogī	1139	aho tatra sthito ___ na harṣam upagacchati	aho tatra sthito yogī na harṣam upagacchati	yoginām|yoginaḥ|yogibhiḥ	3	mcq
35307	555985	8841	10	6	65186	yogin	NOUN	Nom.Sing		yogī	yogī	1139	na ca jñānī na vā ___ kevalaṃ duḥkha bhāj asau	na ca jñānī na vā yogī kevalaṃ duḥkha bhāj asau	yoginām|yoginaḥ|yogibhiḥ	3	mcq
1892	484291	7683	8	3	70022	rāghava	NOUN	Acc.Sing		rāghavaṃ	rāghavam	1135	rājya stham ___ jagmur agastya ādyāḥ su pūjitāḥ	rājya stham rāghavaṃ jagmur agastya ādyāḥ su pūjitāḥ	rāghavaḥ|rāghavaiḥ|rāghavasya	3	mcq
1734	484133	7678	7	1	30049	samaya	NOUN	Loc.Sing		samaye	samaye	1132	___ tiṣṭha sugrīva mā vāli patham anvagāḥ	samaye tiṣṭha sugrīva mā vāli patham anvagāḥ	samayena|samayaḥ|samayam	3	mcq
8566	75724	491	7	3	156948	grāma	NOUN	Nom.Dual		grāmau	grāmau	1132	samau saṃvasatha ___ veśma bhūḥ vāstuḥ astryām	samau saṃvasatha grāmau veśma bhūḥ vāstuḥ astryām	grāmam|grāme|grāmaḥ	3	mcq
9388	76546	491	8	4	156948	grāma	NOUN	Nom.Plur		grāmāḥ	grāmāḥ	1132	ye nirjita indriya ___ yatino yatayaḥ ca te	ye nirjita indriya grāmāḥ yatino yatayaḥ ca te	grāmam|grāme|grāmaḥ	3	mcq
11598	465649	11751	7	2	156948	grāma	NOUN	Gen.Plur		grāmāṇām	grāmāṇām	1132	te ___ adhyakṣāṇāṃ ca śauca aśaucam vidyuḥ	te grāmāṇām adhyakṣāṇāṃ ca śauca aśaucam vidyuḥ	grāmam|grāme|grāmaḥ	3	mcq
27095	642438	10982	12	3	30049	samaya	NOUN	Ins.Sing		samayena	samayena	1132	tena khalu ___ uttara pañcāla rājaḥ dakṣiṇa pañcāla rājena saha prativiruddho babhūva	tena khalu samayena uttara pañcāla rājaḥ dakṣiṇa pañcāla rājena saha prativiruddho babhūva	samaye|samayaḥ|samayam	3	mcq
27161	642504	10989	6	3	30049	samaya	NOUN	Ins.Sing		samayena	samayena	1132	tena khalu ___ śrāvastyāṃ dvau śreṣṭhinau	tena khalu samayena śrāvastyāṃ dvau śreṣṭhinau	samaye|samayaḥ|samayam	3	mcq
28265	42872	1377	6	1	161481	nivṛt	VERB	Pres.Ind.3.Plur.NonPass		nivartante	nivartante	1132	___ adhikāḥ tatra pāko madhura iṣyate	nivartante adhikāḥ tatra pāko madhura iṣyate	nivartate|nivartasva|nyavartata	3	mcq
28267	42874	1377	6	1	161481	nivṛt	VERB	Pres.Ind.3.Plur.NonPass		nivartante	nivartante	1132	___ adhikāḥ tatra pākaḥ kaṭuka iṣyate	nivartante adhikāḥ tatra pākaḥ kaṭuka iṣyate	nivartate|nivartasva|nyavartata	3	mcq
37059	28069	1223	9	1	161481	nivṛt	VERB	Pres.Ind.3.Sing.NonPass		nivartate	nivartate	1132	___ tu kupito malo alpa alpam jala ogha vat	nivartate tu kupito malo alpa alpam jala ogha vat	nivartante|nivartasva|nyavartata	3	mcq
2084	484483	7686	6	3	64064	īśa	NOUN	Acc.Sing		īśam	īśam	1130	ekādaśa akṣauhiṇī ___ nṛpaṃ duryodhanaṃ tadā	ekādaśa akṣauhiṇī īśam nṛpaṃ duryodhanaṃ tadā	īśaḥ|īśaiḥ|īśasya	3	mcq
52942	519901	15289	8	1	64064	īśa	NOUN	Nom.Sing		īśaḥ	īśaḥ	1130	___ sarvasya jagataḥ prabhuḥ prīṇāti viśva bhuj iti	īśaḥ sarvasya jagataḥ prabhuḥ prīṇāti viśva bhuj iti	īśam|īśaiḥ|īśasya	3	mcq
60348	87501	611	10	2	64064	īśa	NOUN	Nom.Sing		īśaḥ	īśaḥ	1130	parāvara ___ manasā eva viśvaṃ sṛjati avati atti guṇaiḥ asaṅgaḥ	parāvara īśaḥ manasā eva viśvaṃ sṛjati avati atti guṇaiḥ asaṅgaḥ	īśam|īśaiḥ|īśasya	3	mcq
2381	484780	7694	6	1	75566	vasu	NOUN	Gen.Plur		vasūnāṃ	vasūnām	1128	___ pāvako rājā marutāṃ vāsavaḥ prabhuḥ	vasūnāṃ pāvako rājā marutāṃ vāsavaḥ prabhuḥ	vasavaḥ|vasubhiḥ|vasuḥ	3	mcq
5834	651562	11736	7	1	75566	vasu	NOUN	Nom.Sing		vasur	vasuḥ	1128	___ ity eṣa vai vasur antarikṣa sad	vasur ity eṣa vai vasur antarikṣa sad	vasavaḥ|vasūnām|vasubhiḥ	3	mcq
13800	646762_1	13225	5	3	75566	vasu	NOUN	Voc.Plur		vasavaḥ	vasavaḥ	1128	śreṣṭhe naḥ ___ dhatta dhāmni	śreṣṭhe naḥ vasavaḥ dhatta dhāmni	vasūnām|vasubhiḥ|vasuḥ	3	mcq
6837	652558	12091	12	4	162460	pratigrah	VERB	Pres.Opt.3.Sing.NonPass		pratigṛhṇīyād	pratigṛhṇīyāt	1126	yadi tv enām ___ apriyāya enām bhrātṛvyāya dadyāt parā ha eva bhavati	yadi tv enām pratigṛhṇīyād apriyāya enām bhrātṛvyāya dadyāt parā ha eva bhavati	pratigṛhṇāti|pratijagrāha|pratyagṛhṇāt	3	mcq
20390	636174	11376	12	5	162460	pratigrah	VERB	Past.Ind.1.Sing.NonPass		pratijagraha	pratijagraha	1126	yad eva kiṃ ca ___ aham agniṣ tat hotā su hutam kṛṇotu	yad eva kiṃ ca pratijagraha aham agniṣ tat hotā su hutam kṛṇotu	pratigṛhṇāti|pratijagrāha|pratigṛhṇīyāt	3	mcq
53771	436043	7528	9	2	162460	pratigrah	VERB	Pres.Opt.3.Sing.NonPass		pratigṛhṇīyāt	pratigṛhṇīyāt	1126	tāṃ ___ prajāpati strīṇām yaśaḥ ity etābhiḥ ṣaḍbhir anucchandasam	tāṃ pratigṛhṇīyāt prajāpati strīṇām yaśaḥ ity etābhiḥ ṣaḍbhir anucchandasam	pratigṛhṇāti|pratijagrāha|pratyagṛhṇāt	3	mcq
59027	673041	16480	6	3	160160	utsṛj	VERB	Pres.Opt.3.Sing.NonPass		utsṛjet	utsṛjet	1125	yat prācīm ___ sahasraṃ sahasratamy anviyāt	yat prācīm utsṛjet sahasraṃ sahasratamy anviyāt	utsasarja|utsṛjati|utsṛjanti	3	mcq
60425	87578	621	7	4	160160	utsṛj	VERB	Past.Ind.2.Sing.NonPass	s	udasrākṣīḥ	udasrākṣīḥ	1125	kathaṃ ca idam ___ kāle prāpte kalevaram	kathaṃ ca idam udasrākṣīḥ kāle prāpte kalevaram	utsṛjet|utsasarja|utsṛjati	3	mcq
71200	435391	14760	7	1	160160	utsṛj	VERB	Pres.Imp.2.Sing.NonPass		utsṛja	utsṛja	1125	___ imam śucī manaḥ tvaṃ piśaṅga lohitaḥ	utsṛja imam śucī manaḥ tvaṃ piśaṅga lohitaḥ	utsṛjet|utsasarja|utsṛjati	3	mcq
12046	466104	7302	7	3	106051	siddha	NOUN	Nom.Plur		siddhā	siddhāḥ	1123	adhyayana pāragāḥ ___ ye ca kailāsa tāpasāḥ	adhyayana pāragāḥ siddhā ye ca kailāsa tāpasāḥ	siddhaḥ|siddhaiḥ|siddhānām	3	mcq
12047	466105	7302	7	3	106051	siddha	NOUN	Abl.Plur		siddhebhyaḥ	siddhebhyaḥ	1123	etebhyaḥ sarva ___ kṛtaṃ te svāpanaṃ mahat	etebhyaḥ sarva siddhebhyaḥ kṛtaṃ te svāpanaṃ mahat	siddhāḥ|siddhaḥ|siddhaiḥ	3	mcq
12064	466122	7302	8	3	106051	siddha	NOUN	Nom.Plur		siddhāḥ	siddhāḥ	1123	prasuptāḥ sarva ___ hi etat te svāpanaṃ kṛtam	prasuptāḥ sarva siddhāḥ hi etat te svāpanaṃ kṛtam	siddhaḥ|siddhaiḥ|siddhānām	3	mcq
2627	748651_1	14905	7	1	157933	budh	VERB	Past.Ind.3.Sing.Pass		abodhi	abodhi	1118	___ agniḥ samidhā janānām iti kīrti kāmaḥ	abodhi agniḥ samidhā janānām iti kīrti kāmaḥ	budhyate|bubudhe|budhyase	3	mcq
24821	640471	12181	9	1	157933	budh	VERB	Past.Ind.3.Sing.Pass		abodhy	abodhi	1118	___ agniḥ samidhā janānāṃ prati dhenum iva āyatīm uṣasam	abodhy agniḥ samidhā janānāṃ prati dhenum iva āyatīm uṣasam	budhyate|bubudhe|budhyase	3	mcq
30094	644998	10837	4	4	157933	budh	VERB	Pres.Ind.3.Plur.NonPass		budhyante	budhyante	1118	a paśyantaḥ na ___	a paśyantaḥ na budhyante	budhyate|bubudhe|budhyase	3	mcq
839	506058	7429	7	4	72351	mokṣa	NOUN	Gen.Plur		mokṣāṇām	mokṣāṇām	1116	dharma artha kāma ___ ārogyaṃ mūlam ucyate	dharma artha kāma mokṣāṇām ārogyaṃ mūlam ucyate	mokṣaḥ|mokṣam|mokṣe	3	mcq
8207	75365	488	7	1	72351	mokṣa	NOUN	Loc.Sing		mokṣe	mokṣe	1116	___ dhīr jñānam anyatra vijñānaṃ śilpa śāstrayoḥ	mokṣe dhīr jñānam anyatra vijñānaṃ śilpa śāstrayoḥ	mokṣaḥ|mokṣam|mokṣāya	3	mcq
8209	75367	488	7	1	72351	mokṣa	NOUN	Nom.Sing		mokṣo	mokṣaḥ	1116	___ 'pavargo atha ajñānam avidyā ahaṃmatiḥ striyām	mokṣo 'pavargo atha ajñānam avidyā ahaṃmatiḥ striyām	mokṣam|mokṣe|mokṣāya	3	mcq
60084	87237	590	7	3	163524	vimuc	VERB	Pres.Opt.3.Sing.Pass		vimucyeta	vimucyeta	1113	tataḥ sadyo ___ yat bibheti svayaṃ bhayam	tataḥ sadyo vimucyeta yat bibheti svayaṃ bhayam	vimucyate|vimuñcati|vimuñca	3	mcq
63929	91174	903	6	1	163524	vimuc	VERB	Impf.Ind.3.Plur.NonPass		vyamuñcan	vyamuñcan	1113	___ vividhā vāco grāmasiṃhās tatas tataḥ	vyamuñcan vividhā vāco grāmasiṃhās tatas tataḥ	vimucyate|vimuñcati|vimuñca	3	mcq
64171	91416	909	8	1	163524	vimuc	VERB	Pres.Imp.2.Sing.NonPass		vimuñca	vimuñca	1113	___ ātma tanum ghorām ity ukto vimumoca ha	vimuñca ātma tanum ghorām ity ukto vimumoca ha	vimucyate|vimuñcati|vimokṣyase	3	mcq
289	590047	9741	8	2	50115	bhikṣu	NOUN	Nom.Sing		bhikṣuḥ	bhikṣuḥ	1110	nirgrantho ___ asya svaṃ tapas yoga śama ādayaḥ	nirgrantho bhikṣuḥ asya svaṃ tapas yoga śama ādayaḥ	bhikṣavaḥ|bhikṣūṇām|bhikṣūn	3	mcq
9384	76542	491	6	1	50115	bhikṣu	NOUN	Nom.Sing		bhikṣuḥ	bhikṣuḥ	1110	___ parivrāṭ karmandī pārāśarī api maskarī	bhikṣuḥ parivrāṭ karmandī pārāśarī api maskarī	bhikṣavaḥ|bhikṣūṇām|bhikṣūn	3	mcq
26646	641989	10654	5	4	50115	bhikṣu	NOUN	Voc.Plur		bhikṣavaḥ	bhikṣavaḥ	1110	ity evaṃ vo ___ śikṣitavyam	ity evaṃ vo bhikṣavaḥ śikṣitavyam	bhikṣuḥ|bhikṣūṇām|bhikṣūn	3	mcq
22571	638240	11423	10	2	157336	śī	VERB	Pres.Ind.3.Sing.NonPass		śaye	śaye	1109	anat ___ tura gātu jīvam ejad dhruvaṃ madhya ā pastyānām	anat śaye tura gātu jīvam ejad dhruvaṃ madhya ā pastyānām	śayīta|śerate|śeṣe	3	mcq
23209	638869	11591	8	3	157336	śī	VERB	Pres.Ind.3.Sing.NonPass		śaye	śaye	1109	yasmai kṛtā ___ sa yaś cakāra jajāra saḥ	yasmai kṛtā śaye sa yaś cakāra jajāra saḥ	śayīta|śerate|śeṣe	3	mcq
23989	639641	11911	6	3	157336	śī	VERB	Pres.Imp.3.Sing.NonPass		śayāṃ	śayām	1109	prablīno mṛditaḥ ___ hato 'mitro nyarbude	prablīno mṛditaḥ śayāṃ hato 'mitro nyarbude	śete|śayīta|śerate	3	mcq
929	506148	7429	6	1	98257	suvarṇa	NOUN	Gen.Sing		suvarṇasya	suvarṇasya	1107	___ api raupyasya abhāve lauhena kalpayet	suvarṇasya api raupyasya abhāve lauhena kalpayet	suvarṇam|suvarṇena|suvarṇe	3	mcq
11151	465178	7294	6	1	98257	suvarṇa	NOUN	Acc.Sing		suvarṇaṃ	suvarṇam	1107	___ pūrvaṃ nikaṣya paścād varṇikāṃ nikaṣayet	suvarṇaṃ pūrvaṃ nikaṣya paścād varṇikāṃ nikaṣayet	suvarṇasya|suvarṇena|suvarṇe	3	mcq
11166	465193	7294	8	5	98257	suvarṇa	NOUN	Nom.Sing		suvarṇaḥ	suvarṇaḥ	1107	āyukto vā sa rūpya ___ tena eva jīyeta	āyukto vā sa rūpya suvarṇaḥ tena eva jīyeta	suvarṇam|suvarṇasya|suvarṇena	3	mcq
1885	484284	7681	6	1	47050	vāsudeva	NOUN	Acc.Sing		vāsudevaṃ	vāsudevam	1106	___ svam ātmānam aśvamedhair atha ayajat	vāsudevaṃ svam ātmānam aśvamedhair atha ayajat	vāsudevaḥ|vāsudevasya|vāsudevena	3	mcq
60117	87270	591	4	1	47050	vāsudeva	NOUN	Loc.Sing		vāsudeve	vāsudeve	1106	___ bhagavati bhaktiyogaḥ prayojitaḥ	vāsudeve bhagavati bhaktiyogaḥ prayojitaḥ	vāsudevaḥ|vāsudevam|vāsudevasya	3	mcq
60148	87301	591	5	1	47050	vāsudeva	NOUN	Loc.Sing		vāsudeve	vāsudeve	1106	___ bhagavati kurvanti ātma prasādanām	vāsudeve bhagavati kurvanti ātma prasādanām	vāsudevaḥ|vāsudevam|vāsudevasya	3	mcq
18286	634176	10497	10	2	159946	āviś	VERB	Past.Ind.3.Sing.NonPass		āviveśa	āviveśa	1104	ya ___ oṣadhīḥ yo vanaspatīṃs tebhyo agnibhyo hutam astv etat	ya āviveśa oṣadhīḥ yo vanaspatīṃs tebhyo agnibhyo hutam astv etat	āviśat|āviśa|āviśanti	3	mcq
18288	634178	10497	10	2	159946	āviś	VERB	Past.Ind.3.Sing.NonPass		āviveśa	āviveśa	1104	ya ___ dvipado yaś catuṣpadas tebhyo agnibhyo hutam astv etat	ya āviveśa dvipado yaś catuṣpadas tebhyo agnibhyo hutam astv etat	āviśat|āviśa|āviśanti	3	mcq
24282	639932	12011	6	3	159946	āviś	VERB	Past.Ind.3.Sing.NonPass		āviveśa	āviveśa	1104	imaṃ kravyād ___ ayam kravyādam anvagāt	imaṃ kravyād āviveśa ayam kravyādam anvagāt	āviśat|āviśa|āviśanti	3	mcq
16223	649024	17475	6	1	157970	muh	VERB	Pres.Imp.3.Plur.NonPass		muhyantv	muhyantu	1103	___ adya amūḥ senā amitrāṇāṃ parastaram	muhyantv adya amūḥ senā amitrāṇāṃ parastaram	muhyati|mumoha|muhyanti	3	mcq
17215	650019	17578	4	1	157970	muh	VERB	Pres.Imp.3.Plur.NonPass		muhyantu	muhyantu	1103	___ sarve tantavo nāḍī	muhyantu sarve tantavo nāḍī	muhyati|mumoha|muhyanti	3	mcq
